Flow_ID,Source_IP,Source_Port,Destination_IP,Destination_Port,Protocol,Timestamp,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,ProtocolName
179.1.4.251-10.200.7.199-443-33065-6,10.200.7.199,33065,179.1.4.251,443,6,26/04/201711:11:26,2335063,182,136,6965,205547,GOOGLE
192.168.32.49-10.200.7.9-54550-3128-6,10.200.7.9,3128,192.168.32.49,54550,6,26/04/201711:11:28,13,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54550-3128-6,10.200.7.9,3128,192.168.32.49,54550,6,26/04/201711:11:28,181,2,0,12,0,HTTP
208.93.230.18-10.200.7.196-80-54015-6,208.93.230.18,80,10.200.7.196,54015,6,26/04/201711:11:18,10264038,4,3,249,535,HTTP
192.168.180.37-10.200.7.9-2048-3128-6,192.168.180.37,2048,10.200.7.9,3128,6,26/04/201711:11:28,396815,12,59,2214,30430,HTTP_CONNECT
207.244.80.182-10.200.7.199-443-46817-6,10.200.7.199,46817,207.244.80.182,443,6,26/04/201711:11:28,392217,20,10,1893,14693,SSL
192.168.180.37-10.200.7.9-2048-3128-6,10.200.7.9,3128,192.168.180.37,2048,6,26/04/201711:11:28,15,2,0,0,0,HTTP
192.168.180.37-10.200.7.9-2048-3128-6,10.200.7.9,3128,192.168.180.37,2048,6,26/04/201711:11:28,230,4,1,0,0,HTTP
10.200.7.196-52.73.50.55-45668-80-6,10.200.7.196,45668,52.73.50.55,80,6,26/04/201711:11:21,7075055,4,3,809,0,AMAZON
10.200.7.217-64.111.199.222-55899-80-6,10.200.7.217,55899,64.111.199.222,80,6,26/04/201711:11:25,3337600,12,15,32,6120,HTTP
192.168.131.26-10.200.7.4-49240-3128-6,192.168.131.26,49240,10.200.7.4,3128,6,26/04/201711:11:28,553339,5,15,503,2145,HTTP_PROXY
192.168.131.26-10.200.7.4-49240-3128-6,10.200.7.4,3128,192.168.131.26,49240,6,26/04/201711:11:29,21,2,0,12,0,HTTP
192.168.131.26-10.200.7.4-49240-3128-6,10.200.7.4,3128,192.168.131.26,49240,6,26/04/201711:11:29,234,2,0,12,0,HTTP
192.168.131.26-10.200.7.4-49236-3128-6,192.168.131.26,49236,10.200.7.4,3128,6,26/04/201711:11:28,566111,20,67,572,96069,HTTP_PROXY
192.168.131.26-10.200.7.4-49238-3128-6,192.168.131.26,49238,10.200.7.4,3128,6,26/04/201711:11:28,555717,5,15,813,4350,GOOGLE
192.168.131.26-10.200.7.4-49236-3128-6,10.200.7.4,3128,192.168.131.26,49236,6,26/04/201711:11:29,32,2,0,12,0,HTTP_PROXY
192.168.131.26-10.200.7.4-49238-3128-6,10.200.7.4,3128,192.168.131.26,49238,6,26/04/201711:11:29,33,2,0,12,0,HTTP
192.168.131.26-10.200.7.4-49236-3128-6,10.200.7.4,3128,192.168.131.26,49236,6,26/04/201711:11:29,46,2,0,12,0,HTTP_PROXY
192.168.131.26-10.200.7.4-49238-3128-6,10.200.7.4,3128,192.168.131.26,49238,6,26/04/201711:11:29,300,2,0,12,0,HTTP
192.168.131.26-10.200.7.4-49239-3128-6,192.168.131.26,49239,10.200.7.4,3128,6,26/04/201711:11:28,556069,5,15,491,2140,HTTP_PROXY
192.168.131.26-10.200.7.4-49239-3128-6,10.200.7.4,3128,192.168.131.26,49239,6,26/04/201711:11:29,14,2,0,12,0,HTTP
192.168.131.26-10.200.7.4-49239-3128-6,10.200.7.4,3128,192.168.131.26,49239,6,26/04/201711:11:29,70,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53905-3128-6,192.168.10.130,53905,10.200.7.6,3128,6,26/04/201711:11:28,137723,3,12,612,464,HTTP_PROXY
192.168.10.130-10.200.7.6-53905-3128-6,10.200.7.6,3128,192.168.10.130,53905,6,26/04/201711:11:29,1,2,0,434,0,HTTP
192.168.10.130-10.200.7.6-53905-3128-6,10.200.7.6,3128,192.168.10.130,53905,6,26/04/201711:11:29,113,3,0,440,0,HTTP
192.168.10.130-10.200.7.6-53905-3128-6,10.200.7.6,3128,192.168.10.130,53905,6,26/04/201711:11:29,4,2,0,434,0,HTTP
192.168.32.3-10.200.7.8-50688-3128-6,192.168.32.3,50688,10.200.7.8,3128,6,26/04/201711:11:28,194774,8,15,4718,210,HTTP_PROXY
192.168.32.3-10.200.7.8-50688-3128-6,192.168.32.3,50688,10.200.7.8,3128,6,26/04/201711:11:29,690,5,0,0,0,HTTP_PROXY
192.168.90.65-10.200.7.4-53625-3128-6,192.168.90.65,53625,10.200.7.4,3128,6,26/04/201711:11:20,8192076,6,33,735,1297,HTTP
179.1.4.216-10.200.7.194-443-37965-6,10.200.7.194,37965,179.1.4.216,443,6,26/04/201711:11:20,8187141,6,4,717,234,YOUTUBE
192.168.90.65-10.200.7.4-53624-3128-6,192.168.90.65,53624,10.200.7.4,3128,6,26/04/201711:11:20,8194093,7,35,940,1455,YOUTUBE
192.168.90.65-10.200.7.4-53623-3128-6,192.168.90.65,53623,10.200.7.4,3128,6,26/04/201711:11:20,8195213,6,33,423,1367,YOUTUBE
179.1.4.216-10.200.7.194-443-37964-6,10.200.7.194,37964,179.1.4.216,443,6,26/04/201711:11:20,8187814,7,4,717,234,YOUTUBE
192.168.90.65-10.200.7.4-53616-3128-6,192.168.90.65,53616,10.200.7.4,3128,6,26/04/201711:11:20,8932874,8,40,1436,2150,YOUTUBE
192.168.90.65-10.200.7.4-53615-3128-6,192.168.90.65,53615,10.200.7.4,3128,6,26/04/201711:11:20,8934122,7,39,998,2144,YOUTUBE
192.168.90.65-10.200.7.4-53610-3128-6,192.168.90.65,53610,10.200.7.4,3128,6,26/04/201711:11:19,9331389,177,1003,5200,2193161,YOUTUBE
173.194.27.231-10.200.7.194-443-41779-6,10.200.7.194,41779,173.194.27.231,443,6,26/04/201711:11:20,8928198,8,5,1171,367,YOUTUBE
173.194.27.231-10.200.7.194-443-41778-6,10.200.7.194,41778,173.194.27.231,443,6,26/04/201711:11:20,8928198,8,5,1165,367,YOUTUBE
192.168.90.65-10.200.7.4-53615-3128-6,10.200.7.4,3128,192.168.90.65,53615,6,26/04/201711:11:29,32,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53615-3128-6,10.200.7.4,3128,192.168.90.65,53615,6,26/04/201711:11:29,60,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53611-3128-6,192.168.90.65,53611,10.200.7.4,3128,6,26/04/201711:11:19,9329761,235,1631,8992,3610827,YOUTUBE
192.168.90.65-10.200.7.4-53616-3128-6,10.200.7.4,3128,192.168.90.65,53616,6,26/04/201711:11:29,354,2,0,12,0,HTTP
173.194.27.231-10.200.7.194-443-59357-6,10.200.7.194,59357,173.194.27.231,443,6,26/04/201711:11:19,9322514,257,213,5087,532175,YOUTUBE
192.168.90.65-10.200.7.4-53610-3128-6,10.200.7.4,3128,192.168.90.65,53610,6,26/04/201711:11:29,12,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53610-3128-6,10.200.7.4,3128,192.168.90.65,53610,6,26/04/201711:11:29,199,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53611-3128-6,10.200.7.4,3128,192.168.90.65,53611,6,26/04/201711:11:29,26,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53618-3128-6,192.168.90.65,53618,10.200.7.4,3128,6,26/04/201711:11:20,8718254,7,34,944,1303,YOUTUBE
192.168.90.65-10.200.7.4-53611-3128-6,10.200.7.4,3128,192.168.90.65,53611,6,26/04/201711:11:29,176,2,0,12,0,HTTP
179.1.4.251-10.200.7.194-443-43869-6,10.200.7.194,43869,179.1.4.251,443,6,26/04/201711:11:19,9196138,7,4,717,234,YOUTUBE
216.58.222.65-10.200.7.194-443-39506-6,10.200.7.194,39506,216.58.222.65,443,6,26/04/201711:11:20,8714253,6,5,517,234,YOUTUBE
192.168.90.65-10.200.7.4-53627-3128-6,192.168.90.65,53627,10.200.7.4,3128,6,26/04/201711:11:21,7202285,12,71,1713,3491,GOOGLE
179.1.4.238-10.200.7.194-443-36070-6,10.200.7.194,36070,179.1.4.238,443,6,26/04/201711:11:21,7198188,14,10,1801,610,GOOGLE
192.168.90.65-10.200.7.4-53627-3128-6,10.200.7.4,3128,192.168.90.65,53627,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53619-3128-6,192.168.90.65,53619,10.200.7.4,3128,6,26/04/201711:11:20,8717576,26,187,968,247906,YOUTUBE
192.168.90.65-10.200.7.4-53627-3128-6,10.200.7.4,3128,192.168.90.65,53627,6,26/04/201711:11:29,83,2,0,12,0,HTTP
216.58.222.65-10.200.7.194-443-39507-6,10.200.7.194,39507,216.58.222.65,443,6,26/04/201711:11:20,8714403,37,35,857,60111,GOOGLE
192.168.90.65-10.200.7.4-53626-3128-6,192.168.90.65,53626,10.200.7.4,3128,6,26/04/201711:11:21,7826165,13,75,1880,7075,GOOGLE
192.168.90.65-10.200.7.4-53619-3128-6,10.200.7.4,3128,192.168.90.65,53619,6,26/04/201711:11:29,14,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53619-3128-6,10.200.7.4,3128,192.168.90.65,53619,6,26/04/201711:11:29,77,2,0,12,0,HTTP
216.58.202.226-10.200.7.194-443-58184-6,10.200.7.194,58184,216.58.202.226,443,6,26/04/201711:11:21,7809171,15,12,1625,1322,GOOGLE
192.168.90.65-10.200.7.4-53621-3128-6,192.168.90.65,53621,10.200.7.4,3128,6,26/04/201711:11:20,8304957,13,73,1752,2463,GOOGLE
192.168.90.65-10.200.7.4-53626-3128-6,10.200.7.4,3128,192.168.90.65,53626,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53622-3128-6,192.168.90.65,53622,10.200.7.4,3128,6,26/04/201711:11:20,8198945,43,261,2070,373829,YOUTUBE
179.1.4.224-10.200.7.194-443-60518-6,10.200.7.194,60518,179.1.4.224,443,6,26/04/201711:11:20,8300211,11,9,1513,402,GOOGLE
192.168.90.65-10.200.7.4-53621-3128-6,10.200.7.4,3128,192.168.90.65,53621,6,26/04/201711:11:29,17,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53621-3128-6,10.200.7.4,3128,192.168.90.65,53621,6,26/04/201711:11:29,176,2,0,12,0,HTTP
179.1.4.216-10.200.7.194-443-37962-6,10.200.7.194,37962,179.1.4.216,443,6,26/04/201711:11:20,8192865,46,45,1540,81326,YOUTUBE
192.168.90.65-10.200.7.4-53622-3128-6,10.200.7.4,3128,192.168.90.65,53622,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53620-3128-6,192.168.90.65,53620,10.200.7.4,3128,6,26/04/201711:11:20,8382958,13,73,1574,4883,GOOGLE
192.168.90.65-10.200.7.4-53622-3128-6,10.200.7.4,3128,192.168.90.65,53622,6,26/04/201711:11:29,173,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53614-3128-6,192.168.90.65,53614,10.200.7.4,3128,6,26/04/201711:11:19,9187220,22,143,1462,133726,YOUTUBE
192.168.90.65-10.200.7.4-53612-3128-6,192.168.90.65,53612,10.200.7.4,3128,6,26/04/201711:11:19,9201591,24,149,4591,5153,YOUTUBE
192.168.90.65-10.200.7.4-53620-3128-6,10.200.7.4,3128,192.168.90.65,53620,6,26/04/201711:11:29,15,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53614-3128-6,10.200.7.4,3128,192.168.90.65,53614,6,26/04/201711:11:29,14,2,0,12,0,HTTP
172.217.29.66-10.200.7.194-443-59477-6,10.200.7.194,59477,172.217.29.66,443,6,26/04/201711:11:20,8380290,16,12,1325,1040,GOOGLE
179.1.4.244-10.200.7.194-443-37938-6,10.200.7.194,37938,179.1.4.244,443,6,26/04/201711:11:19,9183977,34,21,1183,25031,YOUTUBE
192.168.90.65-10.200.7.4-53614-3128-6,10.200.7.4,3128,192.168.90.65,53614,6,26/04/201711:11:29,52,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53620-3128-6,10.200.7.4,3128,192.168.90.65,53620,6,26/04/201711:11:29,92,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53608-3128-6,192.168.90.65,53608,10.200.7.4,3128,6,26/04/201711:11:19,9818702,49,296,6992,144486,YOUTUBE
192.168.90.65-10.200.7.4-53628-3128-6,192.168.90.65,53628,10.200.7.4,3128,6,26/04/201711:11:24,4987847,57,365,1965,496637,YOUTUBE
179.1.4.251-10.200.7.194-443-43868-6,10.200.7.194,43868,179.1.4.251,443,6,26/04/201711:11:19,9198922,26,22,4857,910,YOUTUBE
192.168.90.65-10.200.7.4-53612-3128-6,10.200.7.4,3128,192.168.90.65,53612,6,26/04/201711:11:29,27,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53612-3128-6,10.200.7.4,3128,192.168.90.65,53612,6,26/04/201711:11:29,214,2,0,12,0,HTTP
179.1.4.244-10.200.7.194-443-37968-6,10.200.7.194,37968,179.1.4.244,443,6,26/04/201711:11:20,8761680,13,10,1207,601,YOUTUBE
179.1.4.238-10.200.7.194-443-35992-6,10.200.7.194,35992,179.1.4.238,443,6,26/04/201711:11:19,9816434,65,59,6641,35118,YOUTUBE
192.168.90.65-10.200.7.4-53617-3128-6,192.168.90.65,53617,10.200.7.4,3128,6,26/04/201711:11:20,8764038,12,76,1450,3476,YOUTUBE
192.168.90.65-10.200.7.4-53608-3128-6,10.200.7.4,3128,192.168.90.65,53608,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53608-3128-6,10.200.7.4,3128,192.168.90.65,53608,6,26/04/201711:11:29,75,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53617-3128-6,10.200.7.4,3128,192.168.90.65,53617,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.90.65-10.200.7.4-53628-3128-6,10.200.7.4,3128,192.168.90.65,53628,6,26/04/201711:11:29,15,2,0,12,0,HTTP
179.1.4.216-10.200.7.194-443-39186-6,10.200.7.194,39186,179.1.4.216,443,6,26/04/201711:11:24,4986769,64,69,1395,104233,YOUTUBE
192.168.90.65-10.200.7.4-53628-3128-6,10.200.7.4,3128,192.168.90.65,53628,6,26/04/201711:11:29,293,2,0,12,0,HTTP
192.73.252.145-10.200.7.196-80-45563-6,10.200.7.196,45563,192.73.252.145,80,6,26/04/201711:11:27,1273257,4,4,687,358,HTTP
192.168.10.130-10.200.7.6-53906-3128-6,192.168.10.130,53906,10.200.7.6,3128,6,26/04/201711:11:28,137169,2,12,6,464,HTTP
192.168.10.130-10.200.7.6-53906-3128-6,10.200.7.6,3128,192.168.10.130,53906,6,26/04/201711:11:29,6,3,0,862,0,HTTP
192.168.10.130-10.200.7.6-53906-3128-6,10.200.7.6,3128,192.168.10.130,53906,6,26/04/201711:11:29,22,3,0,440,0,HTTP
10.200.7.217-64.210.149.56-47055-443-6,10.200.7.217,47055,64.210.149.56,443,6,26/04/201711:11:25,3499089,17,12,6857,5167,SSL
10.200.7.217-64.210.149.56-47055-443-6,10.200.7.217,47055,64.210.149.56,443,6,26/04/201711:11:29,244,3,0,0,0,SSL
172.17.1.110-10.200.7.7-49477-3128-6,172.17.1.110,49477,10.200.7.7,3128,6,26/04/201711:11:25,3505049,7,32,3688,7221,HTTP_CONNECT
172.17.1.110-10.200.7.7-49477-3128-6,10.200.7.7,3128,172.17.1.110,49477,6,26/04/201711:11:29,93,3,0,43,0,HTTP_PROXY
192.168.32.3-10.200.7.8-50689-3128-6,192.168.32.3,50689,10.200.7.8,3128,6,26/04/201711:11:29,114107,6,10,2086,1244,HTTP_PROXY
192.168.32.3-10.200.7.8-50689-3128-6,10.200.7.8,3128,192.168.32.3,50689,6,26/04/201711:11:29,1,2,0,1244,0,HTTP
192.168.32.3-10.200.7.8-50689-3128-6,10.200.7.8,3128,192.168.32.3,50689,6,26/04/201711:11:29,1,2,0,1244,0,HTTP
192.168.32.3-10.200.7.8-50689-3128-6,192.168.32.3,50689,10.200.7.8,3128,6,26/04/201711:11:29,1324,5,0,0,0,HTTP_PROXY
173.194.27.231-10.200.7.194-443-46408-6,10.200.7.194,46408,173.194.27.231,443,6,26/04/201711:11:19,9444072,408,338,7137,919371,YOUTUBE
192.168.10.48-10.200.7.9-50703-3128-6,192.168.10.48,50703,10.200.7.9,3128,6,26/04/201711:11:27,1263239,13,54,2269,3013,YOUTUBE
179.1.4.217-10.200.7.199-443-34431-6,10.200.7.199,34431,179.1.4.217,443,6,26/04/201711:11:27,1249570,16,11,2038,601,YOUTUBE
192.168.10.48-10.200.7.9-50703-3128-6,10.200.7.9,3128,192.168.10.48,50703,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.10.48-10.200.7.9-50703-3128-6,10.200.7.9,3128,192.168.10.48,50703,6,26/04/201711:11:29,76,2,0,12,0,HTTP
192.168.10.48-10.200.7.9-50702-3128-6,192.168.10.48,50702,10.200.7.9,3128,6,26/04/201711:11:21,8129985,14,49,2542,1733,GOOGLE
179.1.4.224-10.200.7.199-443-45022-6,10.200.7.199,45022,179.1.4.224,443,6,26/04/201711:11:21,8127007,15,12,2265,404,GOOGLE
192.168.10.48-10.200.7.9-50702-3128-6,10.200.7.9,3128,192.168.10.48,50702,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.10.48-10.200.7.9-50702-3128-6,10.200.7.9,3128,192.168.10.48,50702,6,26/04/201711:11:29,31,2,0,12,0,HTTP
192.168.10.42-10.200.7.7-51343-3128-6,192.168.10.42,51343,10.200.7.7,3128,6,26/04/201711:11:28,434752,250,305,5304,675604,YOUTUBE
179.1.4.207-10.200.7.217-443-34820-6,10.200.7.217,34820,179.1.4.207,443,6,26/04/201711:11:28,429253,160,244,3384,451518,YOUTUBE
192.168.10.42-10.200.7.7-51343-3128-6,192.168.10.42,51343,10.200.7.7,3128,6,26/04/201711:11:29,694,1,1,6,6,YOUTUBE
192.168.10.42-10.200.7.7-51343-3128-6,10.200.7.7,3128,192.168.10.42,51343,6,26/04/201711:11:29,211,2,0,12,0,HTTP
192.168.130.245-10.200.7.7-1769-3128-6,192.168.130.245,1769,10.200.7.7,3128,6,26/04/201711:11:29,154428,17,20,1242,4474,GOOGLE
179.1.4.245-10.200.7.217-443-37485-6,10.200.7.217,37485,179.1.4.245,443,6,26/04/201711:11:29,153221,25,11,746,6515,SSL
192.168.130.245-10.200.7.7-1769-3128-6,192.168.130.245,1769,10.200.7.7,3128,6,26/04/201711:11:29,579,1,1,6,6,GOOGLE
192.168.130.245-10.200.7.7-1769-3128-6,10.200.7.7,3128,192.168.130.245,1769,6,26/04/201711:11:29,100,2,0,12,0,HTTP
192.168.10.47-10.200.7.6-51873-3128-6,192.168.10.47,51873,10.200.7.6,3128,6,26/04/201711:11:29,71141,3,12,232,3664,HTTP_CONNECT
192.168.10.47-10.200.7.6-51873-3128-6,10.200.7.6,3128,192.168.10.47,51873,6,26/04/201711:11:29,3,4,0,6554,0,HTTP
192.168.10.47-10.200.7.6-51873-3128-6,10.200.7.6,3128,192.168.10.47,51873,6,26/04/201711:11:29,30,4,0,5094,0,HTTP
179.1.4.207-10.200.7.217-443-34820-6,10.200.7.217,34820,179.1.4.207,443,6,26/04/201711:11:29,9520,1,3,0,0,YOUTUBE
179.1.4.245-10.200.7.217-443-37485-6,10.200.7.217,37485,179.1.4.245,443,6,26/04/201711:11:29,9924,1,1,0,0,SSL
192.168.180.37-10.200.7.9-2050-3128-6,192.168.180.37,2050,10.200.7.9,3128,6,26/04/201711:11:28,694018,14,69,2214,52223,HTTP_CONNECT
192.168.180.37-10.200.7.9-2050-3128-6,10.200.7.9,3128,192.168.180.37,2050,6,26/04/201711:11:29,52,3,0,0,0,HTTP
207.244.80.182-10.200.7.199-443-46823-6,10.200.7.199,46823,207.244.80.182,443,6,26/04/201711:11:28,297911,16,9,2070,7519,SSL
192.168.180.37-10.200.7.9-2050-3128-6,10.200.7.9,3128,192.168.180.37,2050,6,26/04/201711:11:29,1,3,0,0,0,HTTP
192.168.180.37-10.200.7.9-2050-3128-6,10.200.7.9,3128,192.168.180.37,2050,6,26/04/201711:11:29,243,2,1,0,0,HTTP
192.168.10.130-10.200.7.6-53874-3128-6,192.168.10.130,53874,10.200.7.6,3128,6,26/04/201711:11:26,2892630,9,52,802,82636,HTTP_PROXY
192.168.10.130-10.200.7.6-53874-3128-6,10.200.7.6,3128,192.168.10.130,53874,6,26/04/201711:11:29,14,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53874-3128-6,10.200.7.6,3128,192.168.10.130,53874,6,26/04/201711:11:29,30,2,0,12,0,HTTP
192.168.32.3-10.200.7.8-50690-3128-6,192.168.32.3,50690,10.200.7.8,3128,6,26/04/201711:11:29,119958,8,14,3986,895,HTTP_PROXY
192.168.32.3-10.200.7.8-50690-3128-6,10.200.7.8,3128,192.168.32.3,50690,6,26/04/201711:11:29,1,2,0,895,0,HTTP
192.168.32.3-10.200.7.8-50690-3128-6,192.168.32.3,50690,10.200.7.8,3128,6,26/04/201711:11:29,271,5,0,0,0,HTTP_PROXY
130.211.115.4-10.200.7.194-443-52607-6,10.200.7.194,52607,130.211.115.4,443,6,26/04/201711:11:28,832534,6,7,1718,884,SSL
192.168.180.51-10.200.7.4-57850-3128-6,192.168.180.51,57850,10.200.7.4,3128,6,26/04/201711:11:28,835076,6,39,1949,3247,HTTP_CONNECT
192.168.180.51-10.200.7.4-57850-3128-6,10.200.7.4,3128,192.168.180.51,57850,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.180.51-10.200.7.4-57850-3128-6,192.168.180.51,57850,10.200.7.4,3128,6,26/04/201711:11:29,821,2,0,12,0,HTTP_CONNECT
192.168.180.18-10.200.7.5-50174-3128-6,192.168.180.18,50174,10.200.7.5,3128,6,26/04/201711:11:28,350521,24,114,1873,22164,GOOGLE
192.168.180.18-10.200.7.5-50173-3128-6,192.168.180.18,50173,10.200.7.5,3128,6,26/04/201711:11:28,980827,13,84,1618,7149,GOOGLE
179.1.4.217-10.200.7.195-443-48075-6,10.200.7.195,48075,179.1.4.217,443,6,26/04/201711:11:29,330401,27,22,1573,4235,GOOGLE
179.1.4.210-10.200.7.195-443-59232-6,10.200.7.195,59232,179.1.4.210,443,6,26/04/201711:11:28,843547,16,11,1360,1332,GOOGLE
192.168.180.18-10.200.7.5-50174-3128-6,10.200.7.5,3128,192.168.180.18,50174,6,26/04/201711:11:29,25,2,0,12,0,HTTP
192.168.180.18-10.200.7.5-50173-3128-6,10.200.7.5,3128,192.168.180.18,50173,6,26/04/201711:11:29,15,2,0,12,0,HTTP
192.168.180.18-10.200.7.5-50173-3128-6,10.200.7.5,3128,192.168.180.18,50173,6,26/04/201711:11:29,94,2,0,12,0,HTTP
192.168.180.18-10.200.7.5-50174-3128-6,10.200.7.5,3128,192.168.180.18,50174,6,26/04/201711:11:29,96,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53907-3128-6,192.168.10.130,53907,10.200.7.6,3128,6,26/04/201711:11:29,138874,3,14,614,1320,HTTP_PROXY
192.168.10.130-10.200.7.6-53907-3128-6,10.200.7.6,3128,192.168.10.130,53907,6,26/04/201711:11:29,366,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54555-3128-6,192.168.32.49,54555,10.200.7.9,3128,6,26/04/201711:11:28,1308235,14,50,1283,37509,GOOGLE
172.217.29.65-10.200.7.199-443-55641-6,10.200.7.199,55641,172.217.29.65,443,6,26/04/201711:11:28,1305611,12,10,961,11156,GOOGLE
192.168.32.49-10.200.7.9-54555-3128-6,10.200.7.9,3128,192.168.32.49,54555,6,26/04/201711:11:29,26,2,0,12,0,HTTP
192.168.32.49-10.200.7.9-54556-3128-6,192.168.32.49,54556,10.200.7.9,3128,6,26/04/201711:11:28,1063431,16,68,2331,44258,GOOGLE
179.1.4.210-10.200.7.199-443-33928-6,10.200.7.199,33928,179.1.4.210,443,6,26/04/201711:11:28,1062494,13,16,1332,9582,GOOGLE
192.168.32.49-10.200.7.9-54556-3128-6,10.200.7.9,3128,192.168.32.49,54556,6,26/04/201711:11:29,264,2,0,12,0,HTTP
172.19.1.45-10.200.7.6-50237-3128-6,10.200.7.6,3128,172.19.1.45,50237,6,26/04/201711:11:27,2048184,441,0,787502,0,HTTP
172.19.1.45-10.200.7.6-50237-3128-6,10.200.7.6,3128,172.19.1.45,50237,6,26/04/201711:11:29,1,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53903-3128-6,192.168.10.130,53903,10.200.7.6,3128,6,26/04/201711:11:28,1013303,26,213,3280,361053,MICROSOFT
192.168.10.130-10.200.7.6-53903-3128-6,10.200.7.6,3128,192.168.10.130,53903,6,26/04/201711:11:29,39,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53908-3128-6,192.168.10.130,53908,10.200.7.6,3128,6,26/04/201711:11:29,173084,19,106,2080,162129,WINDOWS_UPDATE
192.168.10.130-10.200.7.6-53908-3128-6,10.200.7.6,3128,192.168.10.130,53908,6,26/04/201711:11:29,51,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53903-3128-6,10.200.7.6,3128,192.168.10.130,53903,6,26/04/201711:11:29,491,2,0,12,0,HTTP
192.168.10.130-10.200.7.6-53908-3128-6,10.200.7.6,3128,192.168.10.130,53908,6,26/04/201711:11:29,73,2,0,12,0,HTTP
10.200.7.195-104.91.156.236-37542-80-6,10.200.7.195,37542,104.91.156.236,80,6,26/04/201711:11:29,37601,3,3,169,0,HTTP
192.168.10.130-10.200.7.6-53909-3128-6,192.168.10.130,53909,10.200.7.6,3128,6,26/04/201711:11:29,139103,3,11,611,458,HTTP_PROXY
192.168.10.130-10.200.7.6-53909-3128-6,10.200.7.6,3128,192.168.10.130,53909,6,26/04/201711:11:29,1,3,0,862,0,HTTP
192.168.10.130-10.200.7.6-53909-3128-6,10.200.7.6,3128,192.168.10.130,53909,6,26/04/201711:11:29,78,3,0,440,0,HTTP
192.73.252.145-10.200.7.196-80-45565-6,10.200.7.196,45565,192.73.252.145,80,6,26/04/201711:11:28,1424238,7,7,2286,716,HTTP
192.168.60.81-10.200.7.5-52919-3128-6,192.168.60.81,52919,10.200.7.5,3128,6,26/04/201711:11:29,102915,3,5,128,3696,HTTP_PROXY
192.168.151.9-10.200.7.6-50348-3128-6,192.168.151.9,50348,10.200.7.6,3128,6,26/04/201711:11:28,531902,8,27,1466,2029,HTTP_CONNECT
192.168.151.9-10.200.7.6-50348-3128-6,10.200.7.6,3128,192.168.151.9,50348,6,26/04/201711:11:29,2,2,0,12,0,HTTP
10.200.7.196-104.91.157.235-57222-443-6,10.200.7.196,57222,104.91.157.235,443,6,26/04/201711:11:28,528801,8,5,1210,490,SSL
192.168.151.9-10.200.7.6-50348-3128-6,10.200.7.6,3128,192.168.151.9,50348,6,26/04/201711:11:29,82,2,0,12,0,HTTP
192.168.32.3-10.200.7.8-50691-3128-6,192.168.32.3,50691,10.200.7.8,3128,6,26/04/201711:11:29,128690,23,48,1142,53348,HTTP_PROXY
192.168.32.3-10.200.7.8-50691-3128-6,10.200.7.8,3128,192.168.32.3,50691,6,26/04/201711:11:29,51,2,0,0,0,HTTP_PROXY
192.168.32.3-10.200.7.8-50691-3128-6,10.200.7.8,3128,192.168.32.3,50691,6,26/04/201711:11:29,455,1,3,0,0,HTTP_PROXY
10.200.7.218-52.201.45.50-51494-443-6,10.200.7.218,51494,52.201.45.50,443,6,26/04/201711:11:29,1,2,0,0,0,AMAZON
10.200.7.199-104.91.156.236-32914-80-6,10.200.7.199,32914,104.91.156.236,80,6,26/04/201711:11:29,12338,3,3,164,0,HTTP
